user_id       , run_id, weather, map_name, start_x             , start_y            , start_z              , end_x              , end_y              , end_z                  , arousal_start, arousal_end, hr_bpm_start, hr_bpm_end, model_pred_start, model_prob_start, model_pred_end, model_prob_end, emotion_label_start, emotion_prob_start, emotion_label_end, emotion_prob_end, timestamp_start           , timestamp_end             , frame_start, frame_end, sim_time_start    , sim_time_end      , details
participant_01,      1, day    , Town10HD, 45.46104431152344   , 36.60053634643555  , 0.0016857528826221824, 55.75764083862305  , 27.995832443237305 , 0.0021170806139707565  ,         0.518,       0.516,           64,         66, None            ,            1.0  , reach_back    ,          1.0  , sad                ,              0.509, sad              ,            0.976, 2026-02-10T16:36:11.371875, 2026-02-10T16:36:13.628111,       14283,     14316, 203.99437944963574, 205.14937945455313, window_2
participant_01,      1, day    , Town10HD, 93.52049255371094   , 28.302213668823242 , 0.0015887069748714566, 104.16815948486328 , 20.722551345825195 , 0.0020380020141601562  ,         0.412,       0.426,           70,         70, None            ,            1.0  , reach_back    ,          1.0  , sad                ,              0.662, fear             ,            0.832, 2026-02-10T16:36:32.168503, 2026-02-10T16:36:34.091853,       14579,     14607, 214.35437949374318, 215.3343794979155 , window_1
participant_01,      1, day    , Town10HD, 91.34528350830078   , -58.112083435058594, 0.0019224166171625257, 80.6722183227539   , -63.59458541870117 , 0.0019265365554019809  ,         0.486,       0.496,           69,         68, None            ,            1.0  , reach_back    ,          1.0  , sad                ,              0.752, sad              ,            1.0  , 2026-02-10T16:36:46.935081, 2026-02-10T16:36:48.796069,       14793,     14818, 221.84437952563167, 222.71937952935696, window_2
participant_01,      1, day    , Town10HD, -23.77478790283203  , -67.984130859375   , 0.0018031310755759478, -23.77488899230957 , -67.98413848876953 , 0.0017190932994708419  ,         0.33 ,       0.297,           65,         65, None            ,            1.0  , reach_back    ,          0.964, happy              ,              0.978, surprise         ,            0.497, 2026-02-10T16:37:07.958070, 2026-02-10T16:37:10.187258,       15091,     15125, 232.27437957003713, 233.46437957510352, window_1
participant_01,      1, day    , Town10HD, -42.1357421875      , -59.00108337402344 , 0.0018731688614934683, -46.5142707824707  , -52.20030975341797 , 0.002080840989947319   ,         0.231,       0.212,           65,         66, None            ,            1.0  , reach_back    ,          0.991, neutral            ,              0.940, sad              ,            1.0  , 2026-02-10T16:37:19.583762, 2026-02-10T16:37:21.690501,       15261,     15290, 238.2243795953691 , 239.23937959969044, window_2
participant_01,      1, day    , Town10HD, -49.91150665283203  , -3.8454835414886475, 0.0018073272658511996, -50.10837936401367 , 0.3327867090702057 , 0.0016314696986228228  ,         0.078,       0.086,           67,         66, None            ,            1.0  , reach_back    ,          0.976, neutral            ,              0.873, happy            ,            0.887, 2026-02-10T16:37:35.905041, 2026-02-10T16:37:38.166724,       15480,     15512, 245.88937962800264, 247.00937963277102, window_1
participant_01,      1, day    , Town10HD, -19.09703826904297  , 27.961462020874023 , 0.0019126510014757514, -7.7366862297058105, 27.46935272216797  , 0.001941680908203125   ,         0.086,       0.078,           66,         68, None            ,            1.0  , reach_back    ,          1.0  , happy              ,              0.621, angry            ,            0.738, 2026-02-10T16:37:48.974694, 2026-02-10T16:37:50.828550,       15660,     15686, 252.18937965482473, 253.09937965869904, window_2
participant_01,      1, day    , Town10HD, 73.10271453857422   , 70.15592956542969  , 0.0021182249765843153, 79.17106628417969  , 69.97813415527344  , 0.002054672222584486   ,         0.084,       0.089,           67,         66, None            ,            1.0  , None          ,          1.0  , happy              ,              0.866, fear             ,            0.999, 2026-02-10T16:38:13.025166, 2026-02-10T16:38:14.724188,       15993,     16019, 263.8443797044456 , 264.7543797083199 , window_1
participant_01,      1, day    , Town10HD, 96.51653289794922   , 75.79218292236328  , 0.001648979145102203 , 99.41848754882812  , 84.08914184570312  , 0.0020126723684370518  ,         0.179,       0.18 ,           69,         71, None            ,            1.0  , reach_back    ,          1.0  , sad                ,              0.841, sad              ,            0.999, 2026-02-10T16:38:24.518345, 2026-02-10T16:38:26.224407,       16165,     16191, 269.8643797300756 , 270.7743797339499 , window_2
participant_01,      1, day    , Town10HD, 47.629032135009766  , 133.2419891357422  , 0.0016357803251594305, 34.18463897705078  , 134.96087646484375 , 0.0018316268688067794  ,         0.136,       0.117,           68,         70, None            ,            1.0  , reach_back    ,          0.978, neutral            ,              0.906, happy            ,            0.83 , 2026-02-10T16:38:42.516392, 2026-02-10T16:38:44.619129,       16430,     16459, 279.1393797695637 , 280.154379773885  , window_1
participant_01,      1, day    , Town10HD, -38.02202606201172  , 126.31076049804688 , 0.0013436126755550504, -40.6371955871582  , 122.83795928955078 , 0.0016889572143554688  ,         0.087,       0.092,           68,         67, None            ,            1.0  , reach_back    ,          1.0  , neutral            ,              0.832, angry            ,            0.559, 2026-02-10T16:38:59.573780, 2026-02-10T16:39:01.088191,       16679,     16700, 287.85437980666757, 288.5893798097968 , window_2
participant_01,      1, day    , Town10HD, -23.074785232543945 , 69.22942352294922  , 0.0018965911585837603, -13.693735122680664, 69.4168701171875   , 0.0019715880043804646  ,         0.053,       0.055,           66,         65, None            ,            1.0  , reach_back    ,          0.959, happy              ,              0.886, surprise         ,            0.498, 2026-02-10T16:39:13.328197, 2026-02-10T16:39:15.394157,       16870,     16898, 294.5393798351288 , 295.5193798393011 , window_1
participant_01,      1, day    , Town10HD, 44.33793258666992   , 47.1162109375      , 0.0020031356252729893, 44.35686111450195  , 41.07878875732422  , 0.001895217807032168   ,         0.109,       0.116,           67,         66, None            ,            1.0  , reach_back    ,          0.93 , happy              ,              0.713, sad              ,            0.92 , 2026-02-10T16:39:32.809065, 2026-02-10T16:39:34.388892,       17153,     17176, 304.44437987729907, 305.24937988072634, window_2
participant_01,      1, day    , Town10HD, 79.23197937011719   , 25.153392791748047 , 0.0017192839877679944, 79.23197937011719  , 25.153392791748047 , 0.0017192839877679944  ,         0.25 ,       0.253,           66,         66, None            ,            1.0  , reach_back    ,          0.979, happy              ,              0.766, fear             ,            0.632, 2026-02-10T16:39:49.780566, 2026-02-10T16:39:51.733836,       17420,     17450, 313.78937991708517, 314.8393799215555 , window_1
participant_01,      1, day    , Town10HD, 79.33781433105469   , 25.147201538085938 , 0.00171489710919559  , 79.4424057006836   , 25.141984939575195 , 0.001721458393149078   ,         0.258,       0.267,           68,         70, None            ,            1.0  , reach_back    ,          1.0  , neutral            ,              0.882, neutral          ,            0.582, 2026-02-10T16:40:00.118858, 2026-02-10T16:40:01.551139,       17580,     17604, 319.38937994092703, 320.2293799445033 , window_2
participant_01,      1, day    , Town10HD, 95.512939453125     , -54.351585388183594, 0.0018378448439761996, 83.23309326171875  , -63.16877746582031 , 0.0019355010008439422  ,         0.405,       0.408,           68,         66, None            ,            1.0  , reach_back    ,          0.894, neutral            ,              0.927, fear             ,            0.548, 2026-02-10T16:40:18.452798, 2026-02-10T16:40:20.660686,       17856,     17888, 329.04937998205423, 330.1693799868226 , window_1
participant_01,      1, day    , Town10HD, 29.43815803527832   , -67.05091857910156 , 0.0018152999691665173, 16.398897171020508 , -66.88369750976562 , 0.0019166565034538507  ,         0.41 ,       0.403,           68,         69, None            ,            1.0  , reach_back    ,          1.0  , happy              ,              0.679, neutral          ,            0.789, 2026-02-10T16:40:29.015954, 2026-02-10T16:40:30.745533,       18007,     18034, 334.334380004555  , 335.2793800085783 , window_2
participant_01,      1, day    , Town10HD, -37.21171951293945  , -68.4906005859375  , 0.001629524165764451 , -53.4554328918457  , -69.05348205566406 , 0.0020111845806241035  ,         0.404,       0.416,           70,         69, None            ,            1.0  , None          ,          1.0  , happy              ,              0.675, angry            ,            0.967, 2026-02-10T16:40:49.473628, 2026-02-10T16:40:52.218061,       18338,     18380, 345.91938005387783, 347.3893800601363 , window_1
participant_01,      1, day    , Town10HD, -107.06583404541016 , -41.62126541137695 , 0.0018346405122429132, -109.67298889160156, -31.062435150146484, 0.0021694183815270662  ,         0.276,       0.271,           72,         72, None            ,            1.0  , reach_back    ,          1.0  , happy              ,              0.704, sad              ,            0.998, 2026-02-10T16:41:02.638369, 2026-02-10T16:41:04.263408,       18546,     18570, 353.19938008487225, 354.0393800884485 , window_2
participant_01,      1, day    , Town10HD, -110.56083679199219 , -8.141006469726562 , 0.0017209243960678577, -110.55137634277344, -7.640730381011963 , 0.0017294692806899548  ,         0.288,       0.298,           67,         65, None            ,            1.0  , reach_back    ,          0.956, happy              ,              0.931, angry            ,            0.993, 2026-02-10T16:41:24.071681, 2026-02-10T16:41:26.545320,       18862,     18898, 364.2593801319599 , 365.51938013732433, window_1
participant_01,      1, day    , Town10HD, -110.53958892822266 , -5.740750789642334 , 0.0012680053478106856, -110.60858154296875, -0.4315422773361206, 0.0016540526412427425  ,         0.311,       0.308,           64,         64, None            ,            1.0  , reach_back    ,          0.954, happy              ,              0.764, sad              ,            0.509, 2026-02-10T16:41:31.560978, 2026-02-10T16:41:33.404452,       18974,     19000, 368.1793801486492 , 369.0893801525235 , window_2
participant_01,      1, day    , Town10HD, 21.457937240600586  , 27.86921501159668  , 0.0016686629969626665, 35.31490707397461  , 31.312997817993164 , 0.0019710541237145662  ,         0.371,       0.393,           67,         66, None            ,            1.0  , reach_back    ,          0.935, neutral            ,              0.982, surprise         ,            0.937, 2026-02-10T16:41:59.603047, 2026-02-10T16:42:01.708853,       19365,     19396, 381.86438020691276, 382.9493802115321 , window_1
participant_01,      1, day    , Town10HD, 41.004310607910156  , 49.37160873413086  , 0.0017953872447833419, 40.99785614013672  , 49.638221740722656 , 0.0016989135183393955  ,         0.329,       0.313,           67,         68, None            ,            1.0  , reach_back    ,          1.0  , happy              ,              0.915, sad              ,            0.999, 2026-02-10T16:42:07.189419, 2026-02-10T16:42:08.765386,       19478,     19502, 385.81938022375107, 386.65938022732735, window_2
participant_01,      1, day    , Town10HD, 70.34375            , 130.35105895996094 , 0.0019520568894222379, 56.12914276123047  , 131.11207580566406 , 0.002010459778830409   ,         0.194,       0.209,           68,         66, None            ,            1.0  , reach_back    ,          0.969, happy              ,              0.918, fear             ,            0.353, 2026-02-10T16:42:35.849325, 2026-02-10T16:42:37.923225,       19928,     19958, 401.5693802908063 , 402.61938029527664, window_1
participant_01,      1, day    , Town10HD, 23.216720581054688  , 131.77806091308594 , 0.0017616653349250555, 10.657299995422363 , 131.6156005859375  , 0.0018749237060546875  ,         0.245,       0.254,           68,         69, None            ,            1.0  , reach_back    ,          1.0  , happy              ,              0.779, neutral          ,            0.965, 2026-02-10T16:42:43.048336, 2026-02-10T16:42:44.833332,       20036,     20062, 405.34938030689955, 406.25938031077385, window_2
participant_01,      1, day    , Town10HD, -19.02628517150879  , 69.56132507324219  , 0.0018269347492605448, -1.1623448133468628, 69.64293670654297  , 0.001967201242223382   ,         0.17 ,       0.214,           64,         66, None            ,            1.0  , reach_back    ,          0.956, neutral            ,              0.869, surprise         ,            0.82 , 2026-02-10T16:43:05.061130, 2026-02-10T16:43:08.824971,       20355,     20410, 416.51438035443425, 418.4393803626299 , window_1
participant_01,      1, day    , Town10HD, 19.949825286865234  , 69.82030487060547  , 0.002104797400534153 , 24.211181640625    , 69.70703125        , 0.0018978881416842341  ,         0.252,       0.253,           68,         68, None            ,            1.0  , reach_back    ,          0.835, neutral            ,              0.916, fear             ,            1.0  , 2026-02-10T16:43:14.318421, 2026-02-10T16:43:15.901276,       20492,     20517, 421.30938037484884, 422.18438037857413, window_2
participant_01,      1, day    , Town10HD, 76.06349182128906   , 24.809791564941406 , 0.0018695067847147584, 79.09423828125     , 24.831878662109375 , 0.0018562697805464268  ,         0.391,       0.402,           65,         65, None            ,            1.0  , reach_back    ,          0.886, happy              ,              0.741, sad              ,            0.812, 2026-02-10T16:43:38.421741, 2026-02-10T16:43:40.410750,       20861,     20893, 434.2243804298341 , 435.3443804346025 , window_1
participant_01,      1, day    , Town10HD, 79.27178192138672   , 24.832393646240234 , 0.0017189406789839268, 79.27178192138672  , 24.832393646240234 , 0.0017189406789839268  ,         0.431,       0.429,           67,         67, None            ,            1.0  , reach_back    ,          1.0  , neutral            ,              0.974, neutral          ,            0.877, 2026-02-10T16:43:45.871464, 2026-02-10T16:43:47.385685,       20981,     21007, 438.4243804477155 , 439.3343804515898 , window_2
participant_01,      1, day    , Town10HD, 106.63487243652344  , -5.460114479064941 , 0.0015058517456054688, 106.71292877197266 , -19.048498153686523, 0.001828155480325222   ,         0.073,       0.066,           66,         65, None            ,            1.0  , reach_back    ,          0.926, happy              ,              0.878, fear             ,            0.591, 2026-02-10T16:44:11.039020, 2026-02-10T16:44:12.985898,       21390,     21423, 452.73938050866127, 453.89438051357865, window_1
participant_01,      1, day    , Town10HD, 87.65253448486328   , -59.90623092651367 , 0.0017547607421875   , 75.31297302246094  , -65.30078887939453 , 0.0018972015241160989  ,         0.072,       0.068,           64,         67, None            ,            1.0  , None          ,          1.0  , neutral            ,              0.880, sad              ,            1.0  , 2026-02-10T16:44:19.861587, 2026-02-10T16:44:21.730971,       21533,     21561, 457.74438052996993, 458.72438053414226, window_2
participant_01,      1, day    , Town10HD, -36.10763168334961  , -68.46709442138672 , 0.001495361328125    , -53.76106643676758 , -68.53730773925781 , 0.0018128585070371628  ,         0.048,       0.053,           66,         67, None            ,            1.0  , reach_back    ,          0.913, neutral            ,              0.932, fear             ,            0.879, 2026-02-10T16:44:46.978366, 2026-02-10T16:44:49.420078,       21968,     22008, 472.96938059479   , 474.36938060075045, window_1
participant_01,      1, day    , Town10HD, -91.36251831054688  , -60.09196090698242 , 0.0018461226718500257, -101.40264129638672, -51.80101776123047 , 0.0018304443219676614  ,         0.064,       0.109,           67,         66, sing            ,            0.843, reach_back    ,          1.0  , neutral            ,              0.737, sad              ,            0.91 , 2026-02-10T16:44:54.454605, 2026-02-10T16:44:56.284949,       22092,     22120, 477.3093806132674 , 478.28938061743975, window_2
participant_01,      1, day    , Town10HD, -110.26508331298828 , -6.573171615600586 , 0.001718978863209486 , -110.26508331298828, -6.573171615600586 , 0.001718978863209486   ,         0.654,       0.671,           65,         66, sing            ,            0.641, reach_back    ,          0.943, neutral            ,              0.929, fear             ,            0.78 , 2026-02-10T16:45:19.530948, 2026-02-10T16:45:21.611343,       22474,     22506, 490.67938067018986, 491.79938067495823, window_1
participant_01,      1, day    , Town10HD, -110.34954833984375 , -3.5125160217285156, 0.0016329193022102118, -110.62998962402344, 2.4325101375579834 , 0.0015935515984892845  ,         0.64 ,       0.637,           68,         71, None            ,            1.0  , reach_back    ,          0.927, neutral            ,              0.698, neutral          ,            0.763, 2026-02-10T16:45:28.855267, 2026-02-10T16:45:30.530970,       22622,     22646, 495.8593806922436 , 496.69938069581985, window_2
participant_01,      1, day    , Town10HD, -16.261186599731445 , 28.159025192260742 , 0.0017812347505241632, 1.8256940841674805 , 27.68703842163086  , 0.0019792173989117146  ,         0.384,       0.361,           67,         65, None            ,            1.0  , reach_back    ,          0.955, neutral            ,              0.939, surprise         ,            0.571, 2026-02-10T16:45:48.160287, 2026-02-10T16:45:50.512241,       22905,     22943, 505.76438073441386, 507.0943807400763 , window_1
participant_01,      1, day    , Town10HD, 41.16272735595703   , 53.7104377746582   , 0.0023275373969227076, 41.16282653808594  , 53.7111701965332   , 0.0017260360764339566  ,         0.305,       0.296,           74,         77, None            ,            1.0  , reach_back    ,          0.962, happy              ,              0.731, sad              ,            0.986, 2026-02-10T16:46:03.462378, 2026-02-10T16:46:05.162720,       23144,     23169, 514.1293807700276 , 515.0043807737529 , window_2
participant_01,      1, day    , Town10HD, 97.97767639160156   , 80.50949096679688  , 0.00174369802698493  , 99.42122650146484  , 94.7677230834961   , 0.0018532180693000555  ,         0.234,       0.24 ,           66,         65, None            ,            1.0  , reach_back    ,          0.954, neutral            ,              0.773, fear             ,            0.508, 2026-02-10T16:46:21.489742, 2026-02-10T16:46:23.719785,       23432,     23469, 524.209380812943  , 525.5043808184564 , window_1
participant_01,      1, day    , Town10HD, 54.37386703491211   , 131.4090118408203  , 0.0018308258149772882, 42.782470703125    , 132.01048278808594 , 0.0018064880277961493  ,         0.297,       0.324,           69,         69, None            ,            1.0  , reach_back    ,          1.0  , neutral            ,              0.920, fear             ,            0.762, 2026-02-10T16:46:33.991120, 2026-02-10T16:46:35.670537,       23635,     23659, 531.3143808431923 , 532.1543808467686 , window_2
participant_01,      1, day    , Town10HD, -42.11067199707031  , 85.73719787597656  , 0.0018789672758430243, -40.54890441894531 , 73.8010025024414   , 0.002011909382417798   ,         0.26 ,       0.239,           66,         66, None            ,            1.0  , reach_back    ,          0.939, happy              ,              0.702, angry            ,            0.551, 2026-02-10T16:46:54.026279, 2026-02-10T16:46:56.219034,       23941,     23975, 542.0243808887899 , 543.2143808938563 , window_1
participant_01,      1, day    , Town10HD, 17.88395118713379   , 69.51933288574219  , 0.001842231722548604 , 20.70034408569336  , 69.53350067138672  , 0.0018547821091488004  ,         0.051,       0.016,           71,         70, None            ,            1.0  , reach_back    ,          1.0  , happy              ,              0.771, sad              ,            0.992, 2026-02-10T16:47:09.288091, 2026-02-10T16:47:11.025214,       24177,     24204, 550.2843809239566 , 551.22938092798   , window_2
participant_01,      1, day    , Town10HD, 46.48658752441406   , 33.5090217590332   , 0.001729240408167243 , 52.59612274169922  , 27.71582794189453  , 0.0018006896134465933  ,         0.007,       0.016,           63,         64, None            ,            1.0  , reach_back    ,          0.979, sad                ,              0.568, neutral          ,            0.974, 2026-02-10T16:47:28.029350, 2026-02-10T16:47:30.596801,       24469,     24508, 560.504380967468  , 561.8693809732795 , window_1
participant_01,      1, day    , Town10HD, 63.30794143676758   , 25.091760635375977 , 0.0017190932994708419, 63.30794143676758  , 25.091760635375977 , 0.0017190932994708419  ,         0.0  ,       0.0  ,           75,         75, None            ,            1.0  , reach_back    ,          0.953, happy              ,              0.915, fear             ,            0.668, 2026-02-10T16:47:42.854124, 2026-02-10T16:47:44.525457,       24701,     24728, 568.6243810020387 , 569.569381006062  , window_2
participant_01,      1, day    , Town10HD, 98.16259765625      , 23.643402099609375 , 0.005471610929816961 , 104.2269515991211  , 16.805442810058594 , 0.0020761871710419655  ,         0.321,       0.406,           77,         74, None            ,            1.0  , reach_back    ,          1.0  , neutral            ,              0.764, sad              ,            0.937, 2026-02-10T16:48:03.117348, 2026-02-10T16:48:05.116370,       25043,     25075, 580.5943810530007 , 581.7143810577691 , window_1
participant_01,      1, day    , Town10HD, 110.07568359375     , -5.279327392578125 , 0.0015142821939662099, 110.17061614990234 , -15.491470336914062, 0.0017815016908571124  ,         0.462,       0.456,           66,         66, None            ,            1.0  , None          ,          1.0  , neutral            ,              0.918, sad              ,            0.616, 2026-02-10T16:48:12.946795, 2026-02-10T16:48:14.581152,       25206,     25233, 586.2993810772896 , 587.2443810813129 , window_2
participant_01,      1, day    , Town10HD, 27.979738235473633  , -67.53469848632812 , 0.0019127273699268699, 16.986602783203125 , -67.45216369628906 , 0.0021018600091338158  ,         0.37 ,       0.391,           62,         62, None            ,            1.0  , reach_back    ,          1.0  , neutral            ,              0.819, surprise         ,            0.903, 2026-02-10T16:48:34.476923, 2026-02-10T16:48:36.468277,       25562,     25594, 598.7593811303377 , 599.8793811351061 , window_1
participant_01,      1, day    , Town10HD, -6.239036560058594  , -68.0714111328125  , 0.002096099779009819 , -14.784022331237793, -67.99856567382812 , 0.001924705458804965   ,         0.425,       0.409,           63,         65, None            ,            1.0  , reach_back    ,          0.921, neutral            ,              0.808, angry            ,            0.503, 2026-02-10T16:48:41.656690, 2026-02-10T16:48:44.387588,       25677,     25719, 602.784381147474  , 604.2543811537325 , window_2
participant_01,      1, day    , Town10HD, -20.160133361816406 , -68.04720306396484 , 0.0014008331345394254, -25.41907501220703 , -68.14946746826172 , 0.0018078231951221824  ,         0.329,       0.312,           61,         62, None            ,            1.0  , reach_back    ,          0.98 , happy              ,              0.937, fear             ,            0.918, 2026-02-10T16:49:10.293505, 2026-02-10T16:49:12.938775,       26155,     26200, 619.5143812187016 , 621.0893812254071 , window_1
participant_01,      1, day    , Town10HD, -50.06775665283203  , -67.95828247070312 , 0.0016156767960637808, -63.2412223815918  , -68.45117950439453 , 0.0018689727876335382  ,         0.302,       0.287,           61,         65, None            ,            1.0  , reach_back    ,          1.0  , happy              ,              0.677, sad              ,            0.995, 2026-02-10T16:49:19.118870, 2026-02-10T16:49:20.787211,       26303,     26332, 624.6943812407553 , 625.7093812450767 , window_2
participant_02,      2, day    , Town10HD, 19.608558654785156  , 69.83818054199219  , 0.0018098067957907915, 22.29172706604004  , 69.88764190673828  , 0.0017192077357321978  ,              ,            ,           74,         72, None            ,            1.0  , reach_back    ,          1.0  , neutral            ,              0.728, neutral          ,            0.933, 2026-02-11T11:50:30.820064, 2026-02-11T11:50:37.869656,       32364,     32456,  76.8477101996541 ,  80.06771021336317, window_2
participant_02,      2, day    , Town10HD, 25.561744689941406  , 69.97766876220703  , 0.0016145706176757812, 32.03937911987305  , 69.52590942382812  , 0.0017526245210319757  ,              ,       0.641,           78,         81, None            ,            1.0  , reach_back    ,          1.0  , neutral            ,              0.844, neutral          ,            0.545, 2026-02-11T11:50:43.125240, 2026-02-11T11:50:46.275469,       32522,     32565,  82.37771022319794,  83.88271022960544, window_1
participant_02,      2, day    , Town10HD, 45.20466995239258   , 53.60489273071289  , 0.0018045043107122183, 44.86077117919922  , 46.3362922668457   , 0.0017852401360869408  ,         0.641,       0.641,           79,         75, None            ,            1.0  , None          ,          1.0  , neutral            ,              0.765, sad              ,            0.994, 2026-02-11T11:51:03.204335, 2026-02-11T11:51:08.932282,       32800,     32877,  92.10771026462317,  94.80271027609706, window_2
participant_02,      2, day    , Town10HD, 44.91520309448242   , 43.53379440307617  , 0.0017138671828433871, 44.92669677734375  , 41.9706916809082   , 0.0017377471085637808  ,         0.641,       0.641,           80,         84, None            ,            1.0  , reach_back    ,          1.0  , neutral            ,              0.781, neutral          ,            0.972, 2026-02-11T11:51:14.125697, 2026-02-11T11:51:18.084025,       32950,     33007,  97.3577102869749 ,  99.35271029546857, window_1
participant_02,      2, day    , Town10HD, 77.42520904541016   , 24.701053619384766 , 0.0017194366082549095, 77.42515563964844  , 24.701053619384766 , 0.0017191314836964011  ,         0.641,       0.641,           77,         78, None            ,            1.0  , reach_back    ,          1.0  , happy              ,              0.824, sad              ,            0.994, 2026-02-11T11:51:41.104938, 2026-02-11T11:51:43.296799,       33341,     33375, 111.04271034523845, 112.23271035030484, window_2
participant_02,      2, day    , Town10HD, 77.4257583618164    , 24.701053619384766 , 0.0017190932994708419, 77.42597198486328  , 24.701053619384766 , 0.0017189406789839268  ,         0.641,       1.0  ,           79,         89, None            ,            1.0  , reach_back    ,          1.0  , happy              ,              0.872, fear             ,            0.432, 2026-02-11T11:51:48.608587, 2026-02-11T11:51:53.010537,       33454,     33520, 114.99771036207676, 117.30771037191153, window_1
participant_02,      2, day    , Town10HD, 108.85163116455078  , -30.66250228881836 , 0.0018179321195930243, 98.25076293945312  , -53.856170654296875, 0.0019273757934570312  ,         1.0  ,       1.0  ,           76,         78, None            ,            1.0  , reach_back    ,          1.0  , happy              ,              0.927, sad              ,            1.0  , 2026-02-11T11:52:15.287089, 2026-02-11T11:52:19.040737,       33852,     33905, 128.92771042138338, 130.782710429281  , window_2
participant_02,      2, day    , Town10HD, 73.39998626708984   , -66.42699432373047 , 0.0017004393739625812, 55.51202392578125  , -67.10442352294922 , 0.0021654509473592043  ,         1.0  ,       1.0  ,           79,         80, None            ,            1.0  , None          ,          1.0  , happy              ,              0.876, neutral          ,            0.742, 2026-02-11T11:52:24.239154, 2026-02-11T11:52:27.468196,       33975,     34015, 133.2327104397118 , 134.63271044567227, window_1
participant_02,      2, day    , Town10HD, 13.235998153686523  , -67.59107208251953 , 0.0017193984240293503, 13.235936164855957 , -67.59107208251953 , 0.0017193221719935536  ,         1.0  ,       1.0  ,           81,         81, None            ,            1.0  , reach_back    ,          1.0  , happy              ,              0.667, sad              ,            1.0  , 2026-02-11T11:52:47.851952, 2026-02-11T11:52:49.505610,       34304,     34329, 144.74771048873663, 145.62271049246192, window_2
participant_02,      2, day    , Town10HD, 13.235650062561035  , -67.59107208251953 , 0.0017189406789839268, 13.235483169555664 , -67.59107208251953 , 0.001719245919957757   ,         1.0  ,       1.0  ,           78,         77, None            ,            1.0  , reach_back    ,          1.0  , neutral            ,              0.777, neutral          ,            0.864, 2026-02-11T11:52:55.125771, 2026-02-11T11:52:57.687389,       34410,     34447, 148.45771050453186, 149.7527105100453 , window_1
participant_02,      2, day    , Town10HD, 4.847176551818848   , -68.14299011230469 , 0.0017198561690747738, 4.8470458984375    , -68.14299011230469 , 0.0017193984240293503  ,         0.513,       0.298,           69,         72, None            ,            1.0  , reach_back    ,          1.0  , neutral            ,              0.758, happy            ,            0.856, 2026-02-11T11:53:19.107581, 2026-02-11T11:53:21.791547,       34751,     34789, 160.39271055534482, 161.72271056100726, window_2
participant_02,      2, day    , Town10HD, 4.846215724945068   , -68.14302825927734 , 0.0017204665346071124, 2.5348849296569824 , -68.29082489013672 , 0.0014011382590979338  ,         0.662,       1.0  ,           80,         79, None            ,            1.0  , reach_back    ,          1.0  , neutral            ,              0.755, neutral          ,            0.941, 2026-02-11T11:53:27.046639, 2026-02-11T11:53:30.046044,       34866,     34908, 164.41771057248116, 165.88771057873964, window_1
participant_02,      2, day    , Town10HD, -7.315177917480469  , -69.09725952148438 , 0.0017183684976771474, -7.315290451049805 , -69.09725952148438 , 0.0017188644269481301  ,         1.0  ,       0.729,           72,         69, None            ,            1.0  , None          ,          1.0  , happy              ,              0.778, sad              ,            0.878, 2026-02-11T11:53:55.657405, 2026-02-11T11:53:59.837980,       35293,     35358, 179.3627106361091 , 181.63771064579487, window_2
participant_02,      2, day    , Town10HD, -7.3308563232421875 , -69.09789276123047 , 0.0015658187912777066, -11.480741500854492, -68.68158721923828 , 0.0019038008758798242  ,         0.244,       0.5  ,           71,         76, None            ,            1.0  , reach_back    ,          1.0  , neutral            ,              0.934, neutral          ,            0.955, 2026-02-11T11:54:05.169097, 2026-02-11T11:54:09.652806,       35436,     35501, 184.36771065741777, 186.64271066710353, window_1
participant_02,      2, day    , Town10HD, -11.483903884887695 , -68.68141174316406 , 0.0017193603562191129, -11.483930587768555, -68.68141174316406 , 0.001718826242722571   ,         1.0  ,       1.0  ,           84,         83, None            ,            1.0  , reach_back    ,          1.0  , happy              ,              0.736, neutral          ,            0.622, 2026-02-11T11:54:27.130554, 2026-02-11T11:54:29.420561,       35760,     35795, 195.70771070569754, 196.93271071091294, window_2
participant_02,      2, day    , Town10HD, -41.38474655151367  , -68.80460357666016 , 0.001963462680578232 , -73.8265380859375  , -69.27191925048828 , 0.002028350718319416   ,         0.608,       0.594,           73,         71, sing            ,            0.883, reach_back    ,          1.0  , neutral            ,              0.869, fear             ,            0.379, 2026-02-11T11:54:43.334216, 2026-02-11T11:54:50.067717,       36002,     36103, 204.17771074175835, 207.71271075680852, window_1
participant_02,      2, day    , Town10HD, -110.51752471923828 , -31.503265380859375, 0.0021798706147819757, -110.40681457519531, -19.551137924194336, 0.0017724608769640326  ,         0.986,       1.0  ,           80,         82, None            ,            1.0  , reach_back    ,          1.0  , happy              ,              0.956, neutral          ,            0.973, 2026-02-11T11:55:00.794990, 2026-02-11T11:55:05.619361,       36259,     36325, 213.17271078005433, 215.4827107898891 , window_2
participant_02,      2, day    , Town10HD, -110.334228515625   , -17.415714263916016, 0.0017399215139448643, -110.2926254272461 , -16.4588565826416  , 0.0017412184970453382  ,         1.0  ,       1.0  ,           80,         80, None            ,            1.0  , None          ,          1.0  , happy              ,              0.862, fear             ,            0.54 , 2026-02-11T11:55:18.627983, 2026-02-11T11:55:20.922350,       36509,     36542, 221.92271081730723, 223.07771082222462, window_1
